Temperature (°C),Category
37.885122281856574,2
39.89459588586885,2
35.46460283878887,1
38.83853265121495,2
39.48423324516587,2
39.68472891979324,2
39.776759384670505,2
37.320173976840245,0
39.87292428475242,2
38.640937159952855,2
35.305360042926985,1
37.07064059622063,0
38.422654582083226,2
35.78510576858687,1
37.98744502787377,2
38.132962682661066,2
35.311118565327966,1
37.56447774973543,2
38.7211107014802,2
37.19381572140127,0
34.4677774539462,1
34.45061542684404,1
36.39936432623207,1
39.58668678321798,2
35.68058996578021,1
37.952436657681446,2
35.643624875882594,1
36.201351942093474,1
39.14903570176831,2
38.481624076711704,2
34.934235952953976,1
36.800731317524026,0
34.56335067641348,1
37.09298482097685,0
38.10963046552598,2
35.06361469214965,1
36.01775565789133,1
36.62788510281208,0
39.54937373807388,2
39.9622280863686,2
34.65150327437545,1
38.6616443715742,2
36.48165477185312,1
36.59776584288509,0
38.623883850743326,2
39.54318802001429,2
39.72520012921427,2
37.6318864818146,2
36.39987849208281,1
38.81027488080916,2
35.80560774626888,1
37.5588145614677,2
36.408039384539286,1
38.077134012764105,2
35.746233912203635,1
35.47292049611502,1
39.54213888538245,2
34.97010062451741,1
37.233364283315616,0
35.63677558459285,1
34.618007794623736,1
34.60170538243199,1
35.38124192379263,1
39.2539139852336,2
35.98188096627135,1
39.72257135522165,2
37.657084840739486,2
36.84503946270509,0
37.64849747414895,2
37.2935109572671,0
38.64914702104102,2
35.981977969447975,1
36.377082192961694,1
39.406928094186206,2
39.700156473642274,2
39.39832607392426,2
36.74890876616095,0
38.77004681683854,2
37.06748010648615,0
37.186223172018174,0
35.54620861072079,1
37.71032969824769,2
35.44236102741875,1
36.25676231477628,1
39.18816912907164,2
35.55962453158079,1
34.79848639697122,1
34.78644251863177,1
39.66839331481741,2
37.23875445258627,0
36.692707602175304,0
38.94092005364434,2
39.08062519629889,2
36.260269785447385,1
38.284261121853255,2
38.718287768770566,2
38.06604384644935,2
35.24893241888056,1
39.304945267695516,2
37.41892949532165,0
35.98184558767202,1
36.78127783845108,0
34.61039810623388,1
35.11605408684554,1
38.68706180288882,2
34.40006515463005,1
36.73276863950083,0
37.326057014079296,0
34.705952752005444,1
39.84923771264506,2
35.66630185499816,1
36.10351282996317,1
36.10207806862815,1
35.69033330785716,1
34.40825340368334,1
38.48433084689278,2
39.814334798876,2
35.65604350639625,1
38.113064274099166,2
38.554619430968806,2
39.15118212290694,2
36.76672350327621,0
36.096413071586404,1
36.221652750528975,1
38.390679465351674,2
38.97396501243156,2
35.417038219436975,1
36.477269645683485,1
39.45086510179524,2
38.91748371029054,2
39.915207055469864,2
38.62379025421965,2
36.60189312575636,0
37.70757187036997,2
38.10167982378499,2
34.83935257137589,1
37.449182970981646,0
38.372196639446614,2
35.336999302405935,1
38.77153761758312,2
37.66912757087903,2
39.73244199990653,2
34.637564869958595,1
35.88582637031061,1
37.768701724079015,2
36.06073550835321,1
38.40077531879896,2
38.65042958212281,2
34.97408939877226,1
37.2775849995579,0
37.249787111309914,0
36.46797231320703,1
39.62437923039016,2
39.03403539129004,2
38.30437253869397,2
38.400229160115984,2
36.98561040535347,0
39.55756931814082,2
38.2897343926184,2
38.48229394527257,2
39.22546906120913,2
35.93480090031627,1
38.91959706165353,2
35.49334737655636,1
36.33391493257137,1
36.27941854391112,1
39.87974262297919,2
39.19660845298839,2
38.32655122490545,2
38.47151786504618,2
37.5476076486544,2
39.703707735807704,2
37.17904901614122,0
36.53089917527141,0
35.31299788681691,1
38.802751652661925,2
38.51288601962331,2
36.55238821573516,0
34.541083118171684,1
39.09838503522086,2
34.46394070734281,1
38.34071876592269,2
39.83343981446592,2
36.85090343762994,0
35.71585106797733,1
38.34727765624294,2
38.97591759528728,2
37.460009770035946,0
39.81539754143442,2
34.68934484128458,1
37.22685535050536,0
38.42334210500628,2
39.230786638435404,2
35.403831426683624,1
38.88001949787662,2
37.495159624023856,0
36.62070061914379,0
35.137604160042926,1
39.24565624988991,2
35.28072996580641,1
36.13481201157096,1
36.024254978989646,1
39.279918591468785,2
38.16713676756983,2
38.86141582427169,2
35.802620233237995,1
37.89929495779919,2
37.60177750560499,2
39.063850110014315,2
39.47408753869506,2
34.468077920273366,1
38.174511546729235,2
34.69028047507048,1
37.47360852443319,0
36.0107432826446,1
36.11794895732399,1
36.376567619333194,1
37.879237714677814,2
36.270679807745104,1
38.50311468330557,2
36.66535335921367,0
34.782777921735764,1
38.789055117911,2
36.00024661771915,1
36.82349452575587,0
38.23848574604265,2
36.261754480032785,1
34.716879674421605,1
36.49395786327175,1
39.6889120630881,2
37.993712624871925,2
38.16028323253636,2
37.940780060370784,2
35.514355978172844,1
36.74266963897277,0
38.60526287083458,2
34.96768822629769,1
35.95597554610239,1
35.94738700740878,1
36.81930599452923,0
39.89006494927624,2
34.778014261429405,1
37.30472556853133,0
35.404442219268375,1
39.83578865429457,2
35.034499626473796,1
36.66016561322491,0
38.532155915073794,2
38.34550479695369,2
36.767280366606016,0
36.34053534053522,1
36.626629319896075,0
35.87994707368838,1
35.54986445675808,1
37.105022306329786,0
35.9037890339786,1
36.0097853234246,1
38.07783395545752,2
39.8238090575194,2
37.7803683231325,2
34.83108501556381,1
34.823268237582774,1
39.72797003673517,2
36.06482842572107,1
34.91557512206186,1
37.754649688042136,2
37.89243315842549,2
38.031626992664656,2
35.89745135600223,1
34.48461983160106,1
39.80408606894504,2
35.80500105587017,1
38.18574721309427,2
38.35712727132077,2
37.81604153564512,2
36.152281407596426,1
35.918139021078765,1
37.746942383135135,2
39.25013554822547,2
39.701708881971015,2
34.99307250466104,1
35.26704023054723,1
39.690523049185245,2
38.52459727867484,2
39.34476541904673,2
35.53474275115792,1
37.69048087821265,2
38.32638172873785,2
38.20862655850305,2
36.68564946885351,0
34.48621139347133,1
37.664385918103875,2
35.817368619405805,1
36.92142377840018,0
39.76245368446938,2
36.634597778797634,0
39.10288899732079,2
35.45582739219581,1
38.16577878894016,2
39.871238944858085,2
34.970601364888445,1
34.44659167647227,1
36.82806363874264,0
34.918702705087654,1
38.5909523581869,2
39.52147251755193,2
36.83051744716905,0
35.848785196070466,1
36.83265858643701,0
38.451307779960004,2
34.45070330485007,1
37.700942341114306,2
37.83443343536932,2
37.97105418261724,2
35.75532364789291,1
38.39869525091751,2
34.911792323457945,1
35.515913884214086,1
39.3138322612651,2
38.536849644068774,2
34.476975102463534,1
35.79090705807088,1
35.60067630476172,1
35.91651543700704,1
35.78633471356736,1
34.750147256159934,1
36.97006689294219,0
38.503307458802524,2
37.79769765841765,2
38.16808134414924,2
34.85443539980294,1
39.72834797699001,2
39.09555426952094,2
38.90850578357571,2
39.0087093082339,2
39.623178845543464,2
37.44782221023671,0
35.521579300058704,1
37.85398820397423,2
38.560136364540455,2
38.532337402782545,2
37.320114535334525,0
34.78336882826804,1
36.47823245520871,1
39.5562930073948,2
37.67291389464158,2
37.414658882232,0
35.905579680540285,1
36.46331395153284,1
39.41393809925775,2
38.13219306615028,2
38.809367349813066,2
36.94433436917887,0
37.929384428954485,2
35.790948208961964,1
38.35058064958752,2
36.79456746873869,0
36.87825488296257,0
38.036205017630536,2
39.64317148022599,2
34.758435541008275,1
39.01856212914324,2
36.03734541830828,1
36.88594894523572,0
34.52271464114005,1
36.08585803587215,1
37.21473495872873,0
34.71458603314566,1
37.15013608454572,0
39.59181952160719,2
34.99020202140371,1
38.680868077222826,2
36.69415789890556,0
38.068972801336294,2
35.857324948717284,1
35.2931566702316,1
35.298590639918864,1
34.794754895601606,1
35.43962154744696,1
38.11962855593822,2
39.33746742632364,2
38.95910383931051,2
38.23675213529711,2
35.01841843510218,1
36.019449699257315,1
36.13491850180583,1
35.79975889982668,1
37.28403169437445,0
37.39910136332617,0
36.39856146095821,1
36.381219288924044,1
39.03991134827405,2
38.82003995059024,2
36.12365665741218,1
39.517215285690256,2
39.73576409521404,2
36.22975823536823,1
36.38477971324111,1
37.23155125916297,0
39.670276550188575,2
39.307388825596945,2
34.9743805904681,1
36.59929216231993,0
37.49887866259872,0
37.217541846288626,0
35.4856331804466,1
39.209373918541665,2
38.19086838478229,2
39.0922868991701,2
39.209079964357045,2
38.59079278052814,2
36.85957936699842,0
37.819061828086376,2
35.29804627427056,1
38.17241433785948,2
35.40381823213997,1
38.28611770685688,2
35.685749700222225,1
35.05828728084123,1
35.325593144800564,1
34.41115595722679,1
38.42494185997977,2
38.501445874726926,2
37.28362675951425,0
35.30363168591015,1
34.86790429005986,1
34.507122212048806,1
35.32818979100524,1
39.38879099590562,2
35.75260631352942,1
36.383919432416405,1
34.989934713095465,1
35.645223306589756,1
37.30765759636915,0
37.80341502533565,2
35.773972959330784,1
34.723300091660654,1
36.589784067113435,0
35.71153887718747,1
35.62950197008689,1
39.77523169519535,2
37.851282721184056,2
37.51851928176374,2
36.7283405797306,0
36.80208826720881,0
37.42906802149325,0
38.3000069194022,2
38.332018138618245,2
35.361485883150515,1
37.20063141162911,0
36.70696533219097,0
39.27495101110855,2
37.935945958822906,2
37.3820227719295,0
35.04620999620194,1
37.791572180211105,2
35.05634187180931,1
36.28835682316821,1
35.19991500296026,1
38.27561242333647,2
35.55501183748245,1
36.59441248985294,0
39.41577875466516,2
35.544171747034234,1
37.243708358169165,0
36.747921302529726,0
34.50149462985608,1
38.83944543600775,2
34.78665707536176,1
37.05582811747094,0
37.53979845165812,2
37.91918815704169,2
38.2563371241241,2
35.8183253477272,1
34.455881149287315,1
38.45128450918751,2
37.39967695634644,0
39.08225913796059,2
38.99977483224389,2
39.12262653961214,2
37.11653009588542,0
36.26831901668645,1
38.83272593451167,2
36.92724703296383,0
35.42727629985923,1
39.18785450954426,2
39.34233530992515,2
37.01133463438495,0
34.82391847293481,1
36.57182610353482,0
38.89981089299058,2
39.44993455985888,2
35.53944735798653,1
34.77505222734152,1
39.313162537543896,2
36.5806676582817,0
37.433861399898355,0
39.82116854748425,2
34.77276247631965,1
38.030580841731734,2
34.81499036641925,1
36.5026259994124,0
38.901361453083304,2
36.82744450343155,0
39.984221181856526,2
37.530731995700975,2
36.19850805476134,1
35.63262342506662,1
36.36291499200251,1
36.48618633305348,1
34.78479659525418,1
36.46961551678993,1
36.99973571053966,0
38.44733141253731,2
38.077685114441,2
38.36908766928326,2
34.446836618510396,1
35.618937437651,1
38.1054320150392,2
37.11034046180659,0
34.42975546374274,1
38.9051699976182,2
38.72773361042589,2
37.47114731276395,0
34.77219462434712,1
38.692484277382476,2
37.66879609129564,2
38.77897587208457,2
38.60978315741671,2
38.896811602963886,2
37.3008451718659,0
35.18581730188368,1
38.15848185092626,2
37.874653196291035,2
38.556617848314886,2
35.35133363388412,1
35.491861119441616,1
39.38629329642824,2
38.599875671331596,2
39.48607953672181,2
38.648805798517955,2
37.74406971354569,2
38.063143327356094,2
39.379116374064054,2
37.64131782526687,2
37.94139141623897,2
35.276269609620165,1
37.053958832650174,0
38.41182382696535,2
35.91727911057165,1
35.5326234109374,1
36.157430126056724,1
35.75240351675987,1
35.60351076740382,1
36.77916472006129,0
39.48389567774779,2
37.23953402173682,0
35.45235413256581,1
34.83104134853289,1
38.29847441277238,2
36.543673080843774,0
39.00225330087801,2
38.09326030438831,2
38.85895212303166,2
35.92289782074331,1
38.27720996578193,2
35.87874711428482,1
39.658783484921635,2
37.9636959765869,2
36.217266080981915,1
35.90926642883672,1
35.469188876401205,1
38.28998936980487,2
35.624807432788394,1
37.73369828919394,2
35.881956150782,1
38.107026090845665,2
38.96366247982702,2
38.75694136161006,2
38.66076745321238,2
35.45124547187661,1
34.894955703113304,1
38.31411343952936,2
36.462744397248365,1
36.82113886785874,0
34.57443491964299,1
35.853628115940275,1
34.588587861697,1
39.32344032656699,2
35.76302142602377,1
37.52108814960884,2
34.61828419570233,1
38.13434539131168,2
36.208953136222924,1
39.42834744696293,2
39.3734618580306,2
36.221627462825786,1
39.44538101586662,2
39.97848297159316,2
39.02232771909411,2
39.13127954742928,2
35.794448922210904,1
37.629533433603434,2
34.77663311821726,1
34.931540446201346,1
39.993798627386425,2
36.229179796785104,1
38.589829907473536,2
38.91732429695017,2
39.20493031764048,2
39.98671846545208,2
35.75238031743846,1
34.625964630414316,1
36.70267250076968,0
35.1284517510421,1
34.52558497930751,1
36.41839023199232,1
38.788934206021324,2
37.5706118708604,2
36.151556739577984,1
38.06431523075923,2
35.69930180972934,1
34.480536098003675,1
38.680378964043996,2
37.89296127523845,2
38.668894697205374,2
34.61805289345092,1
39.087869915851655,2
37.869346720203296,2
37.55501396399078,2
37.89783866944138,2
39.24082618246284,2
37.68684443672988,2
37.653322127373805,2
39.94780327956829,2
38.63768893558398,2
36.876845310526356,0
38.3614232001844,2
36.579690641474016,0
35.681702589907594,1
37.742370510571455,2
39.59781974943813,2
39.60318131208659,2
36.314669557390744,1
37.35499381084149,0
35.58516103199122,1
39.97553421319375,2
39.89426028406044,2
38.0372500063617,2
38.90471873419385,2
38.40456090318872,2
37.72168602662102,2
34.69874878313782,1
36.9466803182949,0
38.1788032921375,2
38.19417703774863,2
36.489486663165344,1
39.67347512528497,2
35.33719938052597,1
37.20201289880714,0
38.268950268684605,2
38.30396051299413,2
38.03237815790537,2
35.941613995330414,1
35.274756784645085,1
37.96126583022958,2
37.75609185038085,2
35.40439365761975,1
38.34877921519515,2
36.948963153708476,0
38.13945931297766,2
39.08925564671284,2
35.35047920003077,1
34.507211260782285,1
38.76297448381641,2
37.81430558085465,2
38.31798158988388,2
39.093667859936396,2
38.895741235017205,2
39.78115282280142,2
37.40123644157186,0
37.13557554289547,0
36.650568319388086,0
35.260669839927544,1
37.60660050413932,2
35.95127013622548,1
39.55932206839266,2
37.66586850395174,2
37.719905010845416,2
36.387578100911256,1
34.69114037107516,1
34.57776508608873,1
36.77067680725791,0
34.87356611734453,1
37.79834295102478,2
39.33344883158208,2
39.34432297250484,2
38.0906542967405,2
35.58289825624841,1
39.232782255609685,2
39.36212323775396,2
35.50126007573657,1
38.529586080315795,2
36.00450947399189,1
38.89478574917641,2
39.98453223946017,2
34.5681456298446,1
39.42524884842922,2
37.886730988152486,2
39.850942667323,2
37.004053298147994,0
39.145372411199695,2
34.74940678415035,1
36.27756268043846,1
34.775292611406776,1
39.861921547482794,2
38.975053880722285,2
39.17426555897743,2
39.652605296029805,2
34.876579522270795,1
36.55934651807467,0
34.79779537864641,1
35.58044136868016,1
35.684448351410964,1
37.02700038186644,0
35.9039481377404,1
34.96547739817946,1
35.337950098927,1
35.22474315589171,1
39.84923006830887,2
38.652038038743456,2
39.81946420550955,2
36.862546724444286,0
35.95886349731087,1
38.87044190437145,2
36.22702194103042,1
36.07654689274995,1
35.70203355636385,1
35.126202278055715,1
35.83619314169389,1
36.38979059145377,1
38.17436756561609,2
34.75036311642893,1
35.57883886212592,1
38.930532385633384,2
35.22276277206912,1
36.31881282052612,1
39.242089962405586,2
35.26758174240328,1
34.86332627946186,1
37.11341277244806,0
36.0935492631598,1
37.555086841109585,2
38.90130738670746,2
35.16803153365536,1
37.651914873504,2
37.23084905818324,0
35.20684120167392,1
37.8943915189623,2
35.93238634002032,1
37.13187218384647,0
34.860725015951544,1
36.973670720396285,0
36.11619542103979,1
39.00533478263799,2
34.71908087118526,1
36.74420073954265,0
36.96721597513605,0
38.460034027275064,2
37.616010420505184,2
38.136389088287416,2
38.751475999649834,2
39.22833665248586,2
36.15770278164583,1
37.41292715003786,0
39.10460523925952,2
39.94092633340431,2
39.381308141845075,2
36.48021667069651,1
35.492932496424444,1
37.1405982094769,0
38.553192130281836,2
37.158386796218466,0
37.105812834556545,0
39.09409035805808,2
36.42386116277624,1
39.21485017894521,2
36.678106885329655,0
36.2381053917987,1
36.942343502718316,0
38.669702968579266,2
35.10561135603837,1
35.499947608883296,1
39.72809102371332,2
35.3827531133356,1
37.579272980413904,2
37.64416101330685,2
37.14189698748137,0
38.01057339203018,2
35.687029664466664,1
37.49490869954979,0
36.48417022938262,1
38.10533665392346,2
35.190851842889636,1
37.596913534301066,2
35.43751399014661,1
35.9604011534442,1
35.624774881812066,1
35.42389156726537,1
39.02398132873974,2
35.99996237890098,1
39.59189317844091,2
39.83158854193307,2
37.59905863164774,2
35.200806286928064,1
36.49747016292565,1
38.86730067475,2
36.457388080703595,1
34.887296422495616,1
37.51799550119785,2
39.13267676837779,2
38.85718776800361,2
35.38068958472998,1
38.16748184070981,2
35.634823875239626,1
35.621962193492166,1
39.29480193050904,2
35.79814613534529,1
35.87418514050086,1
34.403658988263274,1
39.2757465911029,2
38.83853095397115,2
37.9130420365078,2
38.601488278057516,2
35.251471977577154,1
36.96661212969042,0
36.36682856915317,1
34.92514854703929,1
37.122330717203575,0
39.55614204191876,2
34.62433106668389,1
36.032181115565244,1
35.56222924275194,1
35.7336212605279,1
39.4872334905245,2
37.021186703712026,0
37.01127671246299,0
38.65922359774958,2
35.26515634242758,1
37.128685982960285,0
36.807917199077934,0
37.742699867061276,2
39.99752313820245,2
38.708913806859464,2
36.628047936897595,0
39.03429709273466,2
35.35596683454989,1
34.57059664333018,1
35.54491088579993,1
36.30630471423985,1
37.25925224177354,0
37.844723187030716,2
39.49939201640076,2
37.25518245348256,0
37.20714360990409,0
34.6813608550087,1
34.595504694874855,1
37.48649578673168,0
36.85380023419073,0
39.09941021188967,2
35.299805674386334,1
34.539841307855475,1
36.914617100408705,0
35.72987991781264,1
34.67784049069749,1
38.45775040634672,2
35.02492079976059,1
37.80658920004352,2
35.973878600934576,1
35.371577881988124,1
36.52660852834818,0
38.88809634684854,2
36.59572403066561,0
38.60431003558191,2
35.102723262075244,1
38.727519950124446,2
35.72682661947723,1
38.19340152737769,2
37.56837670710958,2
39.60321041638545,2
36.56900610066176,0
34.77052505747287,1
34.50727071908702,1
39.030407941447415,2
37.33851957090402,0
38.74136669027572,2
35.71278336006448,1
36.33246897487411,1
34.56858168438338,1
39.78435701761503,2
38.140060277524555,2
39.625948491452114,2
35.886779881602806,1
37.8241962228637,2
38.19959982243877,2
36.17827832144249,1
39.14941171608753,2
39.70410419224139,2
39.35518865909762,2
38.53877506526049,2
35.95380220645974,1
35.97704983579154,1
39.79481779449781,2
34.45759317723987,1
38.40987985015601,2
38.354978510309465,2
37.88706142931886,2
39.944609538086446,2
36.14652484027686,1
36.30384243724219,1
34.842060656500706,1
36.87966956464493,0
35.86187174691515,1
36.32296553219481,1
39.07360202543151,2
39.63871327575398,2
35.44010520322904,1
36.48605001669941,1
39.600331147846205,2
34.746127379859644,1
34.91721895742372,1
35.311629539554886,1
37.7331918711105,2
35.24264471763358,1
39.82122773612411,2
36.90160135264772,0
37.20850057796093,0
35.78128824851027,1
37.03737741363451,0
38.106716342767264,2
38.60659196694264,2
38.62166126317551,2
37.63619023108689,2
39.4644147399656,2
38.97748394491421,2
38.639469442312304,2
34.711390921410576,1
34.43851658843003,1
35.58970475229465,1
38.11573212591533,2
36.70270593774226,0
36.653475052076146,0
39.353686574085835,2
39.4151519495383,2
39.49138147870008,2
36.15771722848415,1
38.269912551339864,2
35.92114581513647,1
35.46741506521692,1
35.43394176114526,1
36.31580267683613,1
36.807762670767,0
39.05331535790838,2
35.07139012344719,1
38.51558474541141,2
37.37614751946011,0
36.012493918985555,1
37.15978967338382,0
36.07967559075133,1
37.738058949334516,2
36.82952596798937,0
35.32067096284172,1
35.0528652175119,1
37.461495819603925,0
39.45351298640218,2
36.32616304472304,1
38.504800600446686,2
38.08850358766269,2
39.61670752013309,2
38.99749369687519,2
37.57298944987059,2
38.079370790111,2
39.43096421287059,2
36.637305193686835,0
36.23005035280355,1
34.4605420683571,1
39.028686015472196,2
38.88549192225884,2
34.984945301360845,1
37.63040133434312,2
36.99829750973457,0
35.064770934851026,1
39.89118207154005,2
35.60229696979479,1
34.77651140850714,1
37.73114532521069,2
38.537653391944986,2
34.581683297864245,1
38.08881877687132,2
37.380834505328146,0
34.97828404970027,1
35.366133710899625,1
37.58065606497005,2
36.059602635674416,1
39.65456808044737,2
38.98494528511068,2
39.90797635647651,2
35.85415669812232,1
39.83045234366867,2
36.814909670832726,0
36.346105253757024,1
34.68195735102838,1
34.69548544401378,1
38.275263033301265,2
36.964402368830555,0
35.66852110580219,1
37.8382337154213,2
35.81600546220062,1
37.63473782432877,2
36.411568983103066,1
39.011892469026186,2
38.99589850029396,2
37.07316222948545,0
36.36458701227609,1
36.43033486073093,1
38.91200134374202,2
36.23780510366662,1
35.57073249275834,1
34.87425471450172,1
37.013481476952684,0
37.09993975395111,0
39.10908877825628,2
35.63893670009796,1
36.53355113254304,0
38.92707213780467,2
39.012292220194254,2
36.553822025481104,0
36.97109453040541,0
36.098400988755984,1
39.62230731914815,2
35.064405088152846,1
39.628996768808236,2
38.22965213027792,2
37.376804055045696,0
34.582890740393175,1
37.063338674203244,0
36.6833893880153,0
35.30282534706068,1
38.075893779603675,2
39.8384450812624,2
37.54825734196134,2
38.402618348086094,2
34.783322534369695,1
36.73893517657517,0
35.05160751692117,1
37.83165667900446,2
39.655500085999265,2
38.10595530184118,2
34.83009707056076,1
36.38613074791646,1
37.48371492486877,0
36.657963434346215,0
39.06840645866097,2
38.96215762637594,2
37.82625371257804,2
36.491364492743145,1
35.829883693074166,1
34.99289618199352,1
36.3874270275247,1
36.71376609636323,0
38.18460838058281,2
38.08569501606641,2
34.79260558199104,1
36.61345216641448,0
35.417961656417226,1
35.27815114977411,1
39.03289203852858,2
34.63472521361104,1
36.74742410505188,0
35.3419404722925,1
39.324249207799454,2
37.5194268743402,2
35.695731563710346,1
37.21359280813171,0
38.49632361433745,2
39.76546084994883,2
35.634497623774344,1
39.36261792392433,2
39.63210303933795,2
39.53195504937957,2
37.95832039842669,2
37.926995664834365,2
36.657979545829406,0
38.61342814090121,2
37.375246502765215,0
38.19365319887845,2
36.79936426155325,0
38.496380198641575,2
39.01704049858547,2
35.22004303697577,1
39.06440640721568,2
37.42566057802572,0
39.13012909090526,2
36.81528955550968,0
36.522626718145,0
39.524340102096446,2
35.80654789827105,1
39.127589021602404,2
37.11051520605266,0
37.278934478287056,0
36.12742237634111,1
37.60903632346648,2
36.22118269914678,1
34.619908719753255,1
35.92319218992839,1
34.43572264307691,1
39.878786807518395,2
39.80818437499059,2
36.612869665844904,0
38.47887678430202,2
36.33651415109838,1
38.158121679681464,2
38.91040824105748,2
39.70183497027655,2
36.64118874475816,0
38.78646870455387,2
35.88919932353986,1
39.94586090124443,2
34.54430975308036,1
37.77976131640628,2
38.09323349724743,2
38.25305511961512,2
35.0741704412189,1
39.65576678744953,2
35.414626362680465,1
37.88741905814311,2
35.64698604308928,1
36.12041193531912,1
37.460167833677495,0
36.73628314396163,0
35.29726336546843,1
35.35724385355675,1
36.741610813711674,0
38.640784678342804,2
39.42860202234762,2
34.871114908652544,1
36.601381882332646,0
34.961375156848106,1
34.49291789154255,1
38.105624622806154,2
37.773716875012894,2
35.31290703736336,1
35.70935186532116,1
34.5327634204093,1
39.07570435188866,2
39.85826733787189,2
35.158573406050266,1
35.69626119708567,1
39.263093334102834,2
39.58819726855464,2
36.749913343718134,0
34.683485844706816,1
34.62059426867979,1
37.61411924998646,2
36.6002126098018,0
34.56045359443486,1
37.66621339695032,2
34.463294204898524,1
38.80928296563593,2
36.11602380713888,1
34.6254448168517,1
37.694772437505655,2
36.627032720825106,0
39.85328231480004,2
37.44751251002073,0
35.94133941380724,1
38.37285764195026,2
35.92035521423918,1
39.463762431882365,2
36.49844303484131,1
37.47926395154675,0
34.68320938141568,1
36.78627893253249,0
39.06123582210157,2
38.911633310034716,2
35.65618392957975,1
35.66604279765915,1
38.97690974839413,2
39.610231152948224,2
34.93402115912882,1
36.92032838078686,0
36.28974396219968,1
39.275855350561656,2
34.867739522208105,1
35.58230527832501,1
38.61382269048437,2
34.687245554294805,1
37.15819813200002,0
36.87579939420643,0
36.27264660233699,1
36.60960496578597,0
37.3676672868093,0
35.30365720697495,1
